6.8447,21.936
11.869,20.814
8.761,20.724
11.402,19.866
7.3004,19.56
13.097,19.346
9.3755,20.805
10.104,22.429
10.878,23.354
11.092,18.337
9.3279,25.289
26.63,23.222
26.847,20.941
29.804,21.819
32.384,21.952
34.935,21.301
32.263,18.385
31.23,17.386
29.508,18.777
32.585,18.671
30.457,20.61
31.409,20.344
31.155,16.742
30.412,16.257
28.606,16.495
29.185,18.225
30.424,18.519
31.055,17.368
30.138,22.897
31.793,19.261
28.717,19.104
29.752,22.306
27.402,15.476
27.409,22.765
31.101,19.64
31.457,19.526
32.831,19.66
30.748,16.688
27.5,18.53
27.418,19.752
29.621,20.344
29.539,20.119
29.777,18.928
32.273,20.198
27.47,18.247
31.455,22.248
25.882,18.115
29.385,24.468
30.787,20.625
27.827,19.055
31.458,17.412
33.363,20.019
33.188,24.392
30.775,19.134
28.723,16.966
29.613,19.682
30.767,21.53
32.867,17.81
27.477,21.982
29.764,20.943
34.036,19.564
29.163,22.173
31.865,19.61
30.281,17.578
31.496,20.353
31.208,20.258
32.019,16.73
30.196,21.772
28.045,17.711
29.315,20.013
31.189,21.963
32.672,21.143
30.766,22.953
27.313,20.227
35.346,18.325
28.361,16.996
28.785,18.563
27.392,16.95
27.302,17.912
26.73,19.276
28.698,18.184
30.997,22.74
29.685,18.932
29.503,22.035
29.035,18.743
32.213,19.66
29.673,20.332
28.397,18.295
28.741,20.09
31.955,17.657
34.848,20.278
26.001,20.962
30.655,18.947
30.221,20.656
28.63,22.118
27.408,23.164
32.676,20.161
29.523,19.298
28.681,16.635
28.903,19.489
29.345,15.897
30.301,19.546
31.497,21.739
30.175,19.959
31.103,20.765
29.692,18.818
26.866,17.68
29.043,20.538
29.105,17.114
33.422,22.742
25.281,22.417
30.343,19.772
27.461,23.276
28.4,19.166
27.583,20.391
28.292,21.188
35.939,21.619
30.903,17.078
32.157,17.779
28.793,15.019
35.062,20.857
31.653,23.387
29.522,21.865
27.794,20.384
32.268,21.085
33.152,19.699
29.143,19.228
29.536,17.665
30.35,19.228
29.368,15.907
35.443,20.519
29.604,22.632
36.533,21.669
33.3,22.252
27.684,25.324
32.615,22.572
28.326,18.523
26.338,23.933
30.008,20.345
31.898,20.614
31.649,22.374
30.701,17.527
29.647,19.666
30.595,21.528
31.868,14.473
31.673,20.174
27.717,23.007
28.526,18.064
31.559,20.907
28.96,19.13
30.345,17.988
27.008,21.214
28.648,24.318
26.99,18.968
28.845,18.992
32.182,19.782
27.293,17.064
31.621,19.373
32.167,20.329
26.565,19.669
30.257,18.415
29.273,15.797
28.919,19.836
28.334,19.547
33.683,19.423
30.986,21.648
32.727,19.975
28.711,20.091
33.965,19.908
32.707,18.616
30.192,19.978
31.937,20.372
27.166,18.478
30.289,19.29
29.637,17.947
29.509,20.466
30.386,19.559
31.283,23.362
28.672,20.793
30.816,23.661
28.503,18.326
31.282,22.214
25.813,16.754
28.973,22.15
30.961,21.809
31.873,20.351
30.389,19.551
30.367,17.743
33.975,18.77
29.65,19.503
32.477,16.916
28.856,21.469
30.411,19.587
28.232,21.502
28.824,19.927
34.127,19.729
31.659,19.089
27.431,24.364
30.442,19.582
30.352,17.077
28.639,20.248
29.345,23.686
29.098,20.079
26.982,20.914
32.291,21.03
28.567,16.955
30.687,20.248
26.345,15.447
29.534,21.624
30.701,17.236
34.044,21.315
22.151,43.271
19.425,40.028
22.663,40.135
18.737,38.974
16.994,38.91
21.714,38.761
21.492,43.569
22.561,38.389
21.144,37.961
19.614,43.016
19.361,41.433
13.306,37.113
20.283,36.7
19.583,39.373
18.696,35.264
20.604,40.924
19.245,41.519
20.744,40.899
18.99,41.765
19.018,36.794
17.417,43.043
24.187,42.085
22.228,39.228
16.088,42.425
20.27,40.306
20.969,35.462
19.332,43.857
22.311,40.416
20.204,39.423
21.183,42.241
20.121,43.876
18.787,41.784
20.13,41.323
20.629,40.59
18.109,39.579
21.543,39.127
16.757,40.126
24.584,38.832
20.209,40.278
21.725,41.769
21.927,38.618
21.69,41.61
17.995,43.921
22.887,42.015
19.97,43.388
19.805,36.369
18.515,42.677
22.708,40.665
25.419,36.499
21.775,43.004
19.804,42.658
20.761,39.364
22.098,40.927
20.054,35.278
18.692,36.8
15.664,41.231
19.33,41.22
20.47,40.711
20.696,40.329
21.897,37.462
14.736,36.785
20.546,42.486
21.206,40.928
23.732,37.971
19.35,39.501
18.545,42.095
21.473,38.496
21.307,41.433
21.501,36.302
21.494,39.526
19.307,44.491
20.191,37.261
21.476,38.968
18.123,40.082
19.647,38.69
18.671,40.114
22.513,40.293
19.599,43.87
23.161,41.6
15.837,37.611
17.256,44.785
17.498,42.017
18.326,37.955
22.479,40.789
23.116,37.296
20.935,39.216
17.595,41.431
21.938,40.744
18.121,39.838
19.903,35.532
20.042,38.566
20.634,39.535
19.306,40.237
19.416,36.643
20.151,36.104
17.439,42.302
18.127,44.265
22.085,36.122
20.486,41.586
17.801,35.552
19.459,39.392
17.675,40.583
19.341,35.838
22.05,37.458
17.405,37.206
19.798,41.089
23.211,40.992
17.736,37.532
20.49,40.914
20.42,39.531
20.21,40.941
20.937,36.482
20.785,38.263
18.698,38.987
17.832,39.948
19.428,40.522
20.756,35.72
20.704,38.345
23.271,41.388
16.578,41.447
19.042,37.87
20.84,42.12
18.846,37.996
20.421,39.441
19.028,41.792
23.393,41.412
21.86,41.669
19.853,39.798
20.109,39.538
20.035,37.836
17.579,41.652
19.937,37.382
19.572,40.797
20.083,41.75
18.357,41.077
19.246,40.878
15.913,37.978
17.62,40.607
23.251,38.935
19.478,42.161
19.24,41.699
20.612,40.315
18.622,36.389
18.296,39.939
18.581,37.527
21.206,36.483
19.092,42.251
20.987,39.273
22.908,42.16
18.402,38.66
20.658,38.886
19.9,43.685
18.149,41.861
21.059,38.005
20.788,42.899
19.66,39.953
25.338,40.891
20.275,35.327
20.386,42.303
21.24,35.45
20.761,41.861
20.599,39.628
21.595,42.989
24.532,39.132
19.92,40.364
21.246,37.913
15.449,39.051
21.99,39.564
18.828,40.385
24.384,37.989
21.329,41.516
17.61,38.564
18.821,39.731
16.938,41.872
20.649,42.011
20.133,38.48
21.661,41.209
18.002,39.689
18.605,36.205
22.879,40.333
18.063,36.644
19.126,40.42
16.825,40.162
20.65,38.201
18.832,36.093
24.244,40.087
19.962,42.666
19.524,43.598
18.212,39.299
22.165,39.936
22.142,41.266
22.973,39.74
18.861,39.45
19.236,36.097
19.987,37.732
22.103,37.64
24.877,40.539
20.993,38.384
20.64,37.497
20.444,39.252
